               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.045646,            0.014828,           0.0054953,             0.75909,             0.58271,             0.63657,              0.2839,            0.040435,            0.011605,            0.003635,           0.0081679,           0.0081679,           0.0081679
                 151,            0.046541,             0.01564,           0.0045892,             0.74481,             0.62564,             0.66533,             0.29871,             0.03966,            0.011363,           0.0034832,            0.008145,            0.008145,            0.008145
                 152,            0.045754,             0.01552,           0.0053458,             0.72673,             0.65143,             0.67086,             0.28704,            0.040789,            0.011199,           0.0033928,           0.0081221,           0.0081221,           0.0081221
                 153,             0.04674,            0.015422,           0.0048608,             0.75477,             0.63894,             0.67775,             0.31106,            0.040172,            0.011337,           0.0033903,           0.0080991,           0.0080991,           0.0080991
                 154,             0.04759,            0.014783,           0.0042806,             0.76888,             0.60748,             0.67184,             0.29423,            0.039865,            0.011409,            0.003507,           0.0080759,           0.0080759,           0.0080759
                 155,            0.045758,            0.015016,           0.0051401,             0.80799,              0.5869,             0.67025,             0.29579,            0.039493,            0.011342,           0.0034328,           0.0080527,           0.0080527,           0.0080527
                 156,            0.046124,            0.014751,           0.0058349,             0.74199,             0.61758,             0.65383,             0.29428,            0.039502,            0.011418,           0.0036894,           0.0080294,           0.0080294,           0.0080294
                 157,            0.047126,            0.015697,            0.004956,             0.78742,             0.62382,             0.67585,             0.30445,            0.040088,            0.011257,           0.0033607,           0.0080059,           0.0080059,           0.0080059
                 158,            0.046107,            0.014397,           0.0062592,             0.78696,             0.65551,             0.69493,             0.32385,            0.038528,            0.011152,           0.0032163,           0.0079824,           0.0079824,           0.0079824
                 159,             0.04579,            0.015884,           0.0053105,             0.83443,             0.58952,             0.66798,             0.30482,            0.039886,            0.011279,           0.0031958,           0.0079588,           0.0079588,           0.0079588
                 160,            0.046448,            0.015236,           0.0051995,             0.79351,             0.59249,             0.68081,             0.30709,            0.039911,            0.011661,           0.0036427,            0.007935,            0.007935,            0.007935
                 161,            0.046131,             0.01516,           0.0053521,              0.7837,             0.64326,             0.70171,             0.32013,            0.039798,            0.011398,           0.0034035,           0.0079112,           0.0079112,           0.0079112
                 162,            0.043832,            0.015326,           0.0052102,             0.78445,              0.6296,             0.68348,             0.28358,            0.040587,            0.011405,           0.0032324,           0.0078873,           0.0078873,           0.0078873
                 163,            0.046858,            0.015732,           0.0049964,             0.74767,             0.61515,             0.65739,             0.27389,            0.041179,            0.011567,           0.0032776,           0.0078633,           0.0078633,           0.0078633
                 164,            0.046669,            0.014695,           0.0050155,             0.78636,             0.62733,             0.67716,             0.30237,            0.039225,            0.011385,           0.0032582,           0.0078392,           0.0078392,           0.0078392
                 165,            0.044851,            0.014401,           0.0051994,             0.82671,             0.59757,              0.6763,             0.31555,             0.03952,            0.011422,           0.0032051,            0.007815,            0.007815,            0.007815
                 166,            0.046544,            0.015224,           0.0051285,             0.77198,              0.6361,             0.68859,             0.32239,            0.039772,            0.011425,           0.0030565,           0.0077907,           0.0077907,           0.0077907
                 167,            0.045446,            0.015377,           0.0048987,             0.77805,             0.65556,             0.70534,             0.32257,            0.039011,            0.011233,           0.0028852,           0.0077663,           0.0077663,           0.0077663
                 168,            0.045776,            0.014813,           0.0048422,             0.78597,             0.66516,             0.72107,             0.32096,            0.038572,            0.011167,           0.0028605,           0.0077418,           0.0077418,           0.0077418
                 169,            0.045252,            0.014709,           0.0054583,             0.81478,             0.62449,             0.70459,             0.31643,            0.038284,            0.011211,           0.0030146,           0.0077173,           0.0077173,           0.0077173
                 170,            0.045406,            0.014832,           0.0040533,             0.75811,              0.6233,             0.67962,             0.32116,            0.038884,            0.011341,           0.0030366,           0.0076926,           0.0076926,           0.0076926
                 171,              0.0467,            0.015467,           0.0054033,             0.81361,             0.62527,             0.70426,             0.31732,            0.038414,            0.011228,           0.0028344,           0.0076679,           0.0076679,           0.0076679
                 172,            0.045088,            0.014157,           0.0044895,             0.78457,              0.6286,             0.69358,             0.31527,            0.038404,            0.011633,           0.0029151,           0.0076431,           0.0076431,           0.0076431
                 173,            0.044494,            0.014685,           0.0047049,             0.68216,             0.67258,             0.68298,             0.31459,            0.039152,            0.011752,           0.0029684,           0.0076182,           0.0076182,           0.0076182
                 174,            0.043615,            0.014963,           0.0048021,              0.7224,             0.66346,             0.68649,             0.31387,            0.038723,            0.011118,           0.0025299,           0.0075932,           0.0075932,           0.0075932
                 175,            0.044374,            0.014294,           0.0041949,             0.76261,             0.65268,              0.6856,             0.31442,            0.037968,            0.011058,            0.002824,           0.0075681,           0.0075681,           0.0075681
                 176,            0.044372,              0.0152,           0.0041517,             0.77342,             0.65286,             0.68981,             0.31319,            0.037919,            0.011081,           0.0025458,            0.007543,            0.007543,            0.007543
                 177,            0.042142,             0.01481,           0.0039136,              0.7847,             0.64437,              0.7056,             0.32668,            0.037754,            0.011099,           0.0025916,           0.0075177,           0.0075177,           0.0075177
                 178,            0.044593,            0.014236,           0.0037396,             0.79177,             0.66326,             0.72383,             0.34252,            0.038511,            0.011059,           0.0024673,           0.0074924,           0.0074924,           0.0074924
                 179,            0.043156,            0.014683,           0.0044052,             0.80149,             0.68726,              0.7343,             0.34188,            0.036974,            0.010795,           0.0025136,            0.007467,            0.007467,            0.007467
                 180,            0.044308,            0.014699,           0.0050773,             0.76798,             0.68102,             0.73334,             0.32056,            0.039864,            0.011011,           0.0028275,           0.0074416,           0.0074416,           0.0074416
                 181,            0.045571,            0.015094,           0.0050699,             0.77979,             0.65444,             0.71609,             0.31122,            0.038507,            0.011129,           0.0030534,            0.007416,            0.007416,            0.007416
                 182,             0.04303,            0.015071,           0.0041953,             0.79781,             0.68322,              0.7477,             0.34989,             0.03659,            0.010853,           0.0026104,           0.0073904,           0.0073904,           0.0073904
                 183,            0.044226,            0.015519,           0.0038635,             0.79524,              0.6505,             0.72012,             0.33829,            0.037298,            0.010886,           0.0025236,           0.0073647,           0.0073647,           0.0073647
                 184,            0.042764,            0.015384,            0.003731,             0.76711,             0.67798,              0.7304,             0.34569,            0.037095,            0.010829,           0.0024273,           0.0073389,           0.0073389,           0.0073389
                 185,            0.043225,            0.014393,           0.0043379,             0.80218,             0.65267,             0.70805,             0.32425,             0.03789,            0.010961,           0.0026582,           0.0073131,           0.0073131,           0.0073131
                 186,            0.044552,            0.015112,           0.0038571,             0.77232,             0.68086,             0.72096,             0.33607,            0.036802,            0.010843,           0.0024649,           0.0072872,           0.0072872,           0.0072872
                 187,            0.044225,            0.014355,           0.0037307,             0.77319,             0.66976,             0.70602,             0.32913,            0.037097,            0.010979,           0.0024682,           0.0072612,           0.0072612,           0.0072612
                 188,            0.043139,            0.014794,           0.0040728,             0.78944,             0.68592,              0.7356,             0.34309,            0.036026,             0.01085,           0.0025256,           0.0072351,           0.0072351,           0.0072351
                 189,            0.042398,            0.014774,           0.0040118,             0.82609,             0.68524,             0.75168,              0.3529,             0.03606,            0.010666,           0.0024865,            0.007209,            0.007209,            0.007209
                 190,             0.04358,            0.013911,           0.0031257,              0.8048,             0.68628,             0.74096,             0.35468,            0.036156,            0.010722,           0.0024511,           0.0071828,           0.0071828,           0.0071828
                 191,            0.043516,            0.014229,           0.0039313,             0.83806,             0.67942,             0.75289,             0.36204,            0.036195,            0.010581,            0.002314,           0.0071566,           0.0071566,           0.0071566
                 192,            0.043641,            0.014972,           0.0042874,             0.79239,             0.66428,              0.7363,              0.3431,            0.036095,             0.01088,           0.0022959,           0.0071302,           0.0071302,           0.0071302
                 193,            0.042457,            0.014264,           0.0037959,             0.79509,             0.70269,              0.7421,             0.36013,            0.035675,            0.010674,           0.0023273,           0.0071039,           0.0071039,           0.0071039
                 194,            0.043378,            0.014068,           0.0035478,             0.72337,             0.67236,              0.6916,             0.31893,            0.038257,            0.011372,            0.002493,           0.0070774,           0.0070774,           0.0070774
                 195,            0.044351,            0.014881,           0.0042845,             0.74156,             0.69901,             0.71202,             0.33417,            0.038527,            0.011033,           0.0023916,           0.0070509,           0.0070509,           0.0070509
                 196,            0.043099,            0.014125,           0.0038456,             0.80215,             0.68716,             0.73985,             0.35305,            0.036902,            0.010939,           0.0024524,           0.0070243,           0.0070243,           0.0070243
                 197,            0.042867,            0.014607,           0.0033507,             0.80008,             0.70362,             0.74851,              0.3551,            0.036123,            0.010564,           0.0023733,           0.0069977,           0.0069977,           0.0069977
                 198,            0.043147,            0.013962,            0.003572,             0.81519,                0.71,             0.76003,             0.36292,            0.036666,            0.010724,           0.0022652,            0.006971,            0.006971,            0.006971
                 199,            0.044353,            0.014165,           0.0032626,             0.79878,             0.72047,             0.75886,             0.36894,            0.035711,            0.010779,           0.0021409,           0.0069442,           0.0069442,           0.0069442
                 200,            0.042918,            0.013983,           0.0031819,             0.82013,             0.69417,             0.75372,             0.35987,            0.035854,            0.010976,           0.0021979,           0.0069174,           0.0069174,           0.0069174
                 201,            0.042197,            0.014059,           0.0033637,             0.80345,             0.70279,             0.74618,             0.35139,            0.036629,            0.010937,           0.0024192,           0.0068906,           0.0068906,           0.0068906
                 202,            0.043431,            0.014583,           0.0036093,             0.80807,             0.70634,             0.75374,             0.36649,            0.036135,            0.010578,           0.0021684,           0.0068637,           0.0068637,           0.0068637
                 203,            0.043014,            0.014328,           0.0040227,             0.81308,              0.7301,             0.77796,             0.38363,            0.034941,            0.010406,           0.0021142,           0.0068367,           0.0068367,           0.0068367
                 204,            0.040501,            0.013611,           0.0035242,             0.82608,             0.71231,             0.76021,             0.36497,            0.035062,            0.010308,           0.0020908,           0.0068097,           0.0068097,           0.0068097
                 205,            0.043305,            0.014262,           0.0027966,             0.82178,             0.70062,              0.7607,             0.36688,             0.03621,            0.010596,           0.0022373,           0.0067826,           0.0067826,           0.0067826
                 206,            0.040928,            0.014069,           0.0032606,             0.84258,             0.71853,             0.76764,             0.35967,             0.03638,            0.010452,            0.002125,           0.0067555,           0.0067555,           0.0067555
                 207,            0.043273,            0.014079,           0.0030519,             0.85365,             0.69517,             0.77774,             0.37028,            0.036927,             0.01042,           0.0020048,           0.0067283,           0.0067283,           0.0067283
                 208,            0.044097,            0.014227,           0.0033439,             0.87178,              0.6873,             0.77288,             0.36145,            0.035634,            0.010511,           0.0020435,           0.0067011,           0.0067011,           0.0067011
                 209,            0.040965,            0.013731,           0.0036611,             0.80922,             0.73068,             0.77121,             0.37933,            0.034819,            0.010563,           0.0021722,           0.0066738,           0.0066738,           0.0066738
                 210,            0.041223,            0.014613,           0.0031408,             0.79117,             0.73251,             0.76237,             0.37568,            0.036016,            0.010702,           0.0022309,           0.0066465,           0.0066465,           0.0066465
                 211,            0.040808,            0.014292,           0.0035155,                 0.8,             0.74794,             0.78204,             0.35517,            0.034403,            0.010144,            0.001932,           0.0066191,           0.0066191,           0.0066191
                 212,            0.042435,            0.014506,           0.0036677,             0.82396,             0.70422,             0.77085,             0.37129,            0.034851,            0.010163,           0.0019954,           0.0065917,           0.0065917,           0.0065917
                 213,             0.04287,            0.014205,           0.0031136,             0.82161,              0.7211,             0.77586,             0.38539,            0.035166,            0.010265,           0.0020492,           0.0065642,           0.0065642,           0.0065642
                 214,            0.040302,            0.013481,           0.0035372,             0.86219,              0.7243,             0.78643,             0.39774,            0.034003,             0.01018,           0.0021112,           0.0065368,           0.0065368,           0.0065368
                 215,            0.040339,            0.013578,            0.003837,              0.8495,             0.70577,             0.78459,             0.38608,            0.035126,            0.010327,           0.0021103,           0.0065092,           0.0065092,           0.0065092
                 216,            0.041151,             0.01411,           0.0029513,             0.82686,              0.7457,             0.78874,              0.3993,            0.034579,            0.010234,           0.0020077,           0.0064816,           0.0064816,           0.0064816
                 217,            0.040871,            0.013811,           0.0034233,             0.82479,             0.74244,             0.79392,             0.39126,            0.034214,            0.010215,           0.0020035,            0.006454,            0.006454,            0.006454
                 218,            0.040298,            0.013634,           0.0029411,             0.81807,             0.74772,             0.78294,             0.38983,            0.033807,            0.010227,           0.0019608,           0.0064264,           0.0064264,           0.0064264
                 219,            0.039466,            0.013975,           0.0029107,             0.81476,             0.76356,             0.78978,             0.39562,            0.033628,            0.010201,            0.001871,           0.0063987,           0.0063987,           0.0063987
                 220,             0.03993,            0.013157,           0.0036219,             0.82946,             0.73708,             0.79165,             0.38177,             0.03448,            0.010158,           0.0018075,            0.006371,            0.006371,            0.006371
                 221,            0.040993,            0.013692,           0.0033756,             0.86181,             0.71918,             0.78331,             0.39152,             0.03334,           0.0099878,           0.0017328,           0.0063432,           0.0063432,           0.0063432
                 222,            0.039724,            0.014259,           0.0027602,             0.82509,             0.76436,             0.80882,              0.4007,            0.033331,           0.0099204,           0.0018143,           0.0063154,           0.0063154,           0.0063154
                 223,            0.039815,            0.014137,           0.0026559,             0.83948,             0.75837,             0.80853,             0.40511,            0.033403,           0.0099332,            0.001766,           0.0062876,           0.0062876,           0.0062876
                 224,             0.04202,            0.013935,           0.0028395,             0.83319,             0.75797,             0.81237,             0.40711,            0.033106,           0.0098649,            0.001874,           0.0062598,           0.0062598,           0.0062598
                 225,            0.039285,            0.013152,           0.0026867,             0.86981,             0.77494,             0.82314,             0.41647,            0.032418,           0.0098323,           0.0018809,           0.0062319,           0.0062319,           0.0062319
                 226,              0.0394,            0.013623,           0.0029805,             0.84536,             0.77309,             0.81216,             0.40164,            0.033882,            0.010085,           0.0018796,            0.006204,            0.006204,            0.006204
                 227,            0.041066,            0.013458,           0.0026797,             0.84004,             0.74475,              0.8021,             0.38185,            0.033576,            0.010158,           0.0019219,            0.006176,            0.006176,            0.006176
                 228,            0.039186,            0.013999,           0.0024075,             0.85255,             0.76687,             0.81057,             0.40736,            0.032697,             0.01005,           0.0018498,            0.006148,            0.006148,            0.006148
                 229,            0.040188,            0.013512,           0.0026675,              0.8246,             0.80244,             0.82816,             0.41934,            0.032718,           0.0098562,           0.0017794,           0.0061201,           0.0061201,           0.0061201
                 230,             0.04028,            0.013919,           0.0026414,             0.88942,             0.74517,             0.82556,             0.42486,            0.032914,           0.0097885,           0.0018249,            0.006092,            0.006092,            0.006092
                 231,            0.040246,            0.013462,            0.002958,             0.87531,             0.76917,             0.82959,             0.42834,            0.032817,           0.0097706,            0.001801,            0.006064,            0.006064,            0.006064
                 232,            0.039196,            0.013271,           0.0029974,             0.87728,             0.74735,             0.81697,             0.41412,            0.033748,           0.0099318,           0.0018236,           0.0060359,           0.0060359,           0.0060359
                 233,            0.039435,            0.012874,           0.0030939,             0.84633,             0.77672,             0.82966,             0.43025,            0.032796,           0.0098452,           0.0018106,           0.0060079,           0.0060079,           0.0060079
                 234,            0.039835,            0.014396,           0.0032625,             0.85412,             0.79315,             0.83325,             0.43621,            0.031693,           0.0097216,           0.0017367,           0.0059798,           0.0059798,           0.0059798
                 235,            0.037281,            0.013388,           0.0026792,             0.83939,             0.76079,             0.81228,             0.41226,            0.032044,           0.0097371,            0.001813,           0.0059516,           0.0059516,           0.0059516
                 236,            0.039232,            0.014003,           0.0026966,             0.87648,             0.78084,             0.83783,             0.43396,            0.031588,           0.0097158,           0.0017076,           0.0059235,           0.0059235,           0.0059235
                 237,            0.037503,            0.013331,            0.002088,             0.87653,             0.78726,             0.84149,             0.43349,            0.031926,           0.0095794,           0.0016772,           0.0058953,           0.0058953,           0.0058953
                 238,            0.039175,            0.013099,           0.0027471,             0.88348,             0.77568,             0.83862,             0.42688,            0.031744,           0.0097172,           0.0017417,           0.0058672,           0.0058672,           0.0058672
                 239,            0.039716,            0.013259,           0.0029712,             0.89569,             0.72946,             0.82115,             0.41395,            0.032781,           0.0098672,           0.0018365,            0.005839,            0.005839,            0.005839
                 240,            0.037843,             0.01333,           0.0030397,              0.8678,             0.78847,              0.8401,             0.42637,            0.032146,           0.0096591,           0.0019166,           0.0058108,           0.0058108,           0.0058108
                 241,            0.039411,            0.013853,           0.0028404,             0.86136,             0.76682,             0.81685,             0.42367,            0.032285,           0.0097175,           0.0019359,           0.0057826,           0.0057826,           0.0057826
                 242,            0.040053,            0.014293,           0.0030351,              0.8405,             0.78657,             0.82182,             0.42389,            0.032662,           0.0097715,           0.0018235,           0.0057543,           0.0057543,           0.0057543
                 243,            0.038015,            0.013123,           0.0025787,              0.8918,             0.76598,             0.83272,             0.43226,            0.031534,           0.0096304,           0.0016597,           0.0057261,           0.0057261,           0.0057261
                 244,            0.038497,            0.013557,           0.0034523,             0.91485,             0.76007,              0.8334,             0.43117,            0.031902,           0.0097558,           0.0015674,           0.0056979,           0.0056979,           0.0056979
                 245,            0.038811,             0.01326,           0.0031294,             0.89289,             0.75522,             0.83205,             0.42386,            0.031638,           0.0097893,           0.0015826,           0.0056696,           0.0056696,           0.0056696
                 246,             0.03724,            0.013324,           0.0028631,             0.88488,             0.76432,             0.83028,             0.42966,            0.031218,           0.0095744,           0.0017035,           0.0056413,           0.0056413,           0.0056413
                 247,            0.037564,            0.013427,           0.0024481,              0.8848,             0.77673,             0.83257,             0.42496,             0.03172,           0.0095267,           0.0016437,           0.0056131,           0.0056131,           0.0056131
                 248,            0.037663,            0.013224,           0.0026727,             0.89086,             0.76865,             0.83739,             0.44791,            0.031055,           0.0094856,           0.0016645,           0.0055848,           0.0055848,           0.0055848
                 249,            0.038763,            0.013812,           0.0030755,             0.88712,             0.76841,             0.84043,             0.44726,            0.031262,           0.0096086,           0.0015373,           0.0055565,           0.0055565,           0.0055565
                 250,            0.038732,            0.012916,            0.002959,             0.86379,             0.79789,             0.83824,              0.4344,            0.031685,           0.0095508,           0.0014921,           0.0055283,           0.0055283,           0.0055283
                 251,            0.039239,            0.013437,            0.002777,             0.85436,             0.80919,             0.85277,             0.44979,            0.030531,           0.0094853,           0.0015298,              0.0055,              0.0055,              0.0055
                 252,            0.037427,            0.013205,            0.002398,             0.85971,             0.79488,             0.85499,             0.45331,            0.030065,           0.0094267,           0.0015921,           0.0054717,           0.0054717,           0.0054717
                 253,            0.038228,            0.013777,           0.0033178,              0.8919,             0.79156,             0.86235,             0.46304,            0.029739,           0.0092664,           0.0016082,           0.0054435,           0.0054435,           0.0054435
                 254,            0.037839,            0.012691,           0.0024344,             0.85427,             0.81775,             0.86017,             0.46472,            0.029418,           0.0092198,           0.0015609,           0.0054152,           0.0054152,           0.0054152
                 255,            0.037776,            0.013438,           0.0032562,             0.90425,             0.79783,             0.85742,              0.4604,            0.030407,           0.0093109,           0.0015301,           0.0053869,           0.0053869,           0.0053869
                 256,            0.038421,            0.013111,           0.0026136,             0.88884,             0.80794,             0.86335,             0.45543,            0.030202,           0.0093514,           0.0015646,           0.0053587,           0.0053587,           0.0053587
                 257,            0.036255,            0.012924,           0.0024108,             0.90488,             0.77549,             0.84814,             0.44882,            0.030331,           0.0093902,           0.0015226,           0.0053304,           0.0053304,           0.0053304
                 258,            0.036599,             0.01278,            0.002463,             0.85619,             0.78868,             0.84597,             0.43985,            0.030545,           0.0093928,           0.0015068,           0.0053021,           0.0053021,           0.0053021
                 259,            0.035759,            0.012908,           0.0023687,             0.89486,             0.78752,             0.85722,             0.45902,             0.02993,           0.0092279,           0.0014909,           0.0052739,           0.0052739,           0.0052739
                 260,             0.03615,            0.013117,           0.0025867,             0.85609,             0.82319,             0.85309,             0.46676,             0.02983,           0.0091827,           0.0014714,           0.0052457,           0.0052457,           0.0052457
                 261,            0.036612,            0.012973,           0.0024246,             0.86504,               0.823,             0.86513,             0.46395,            0.029533,           0.0091524,           0.0014643,           0.0052174,           0.0052174,           0.0052174
                 262,            0.036662,            0.012777,           0.0024945,             0.88545,             0.78773,             0.85252,              0.4663,            0.029682,           0.0091183,           0.0014404,           0.0051892,           0.0051892,           0.0051892
                 263,            0.037479,            0.013362,           0.0023995,             0.86887,             0.81515,             0.85308,              0.4703,            0.029783,            0.009237,           0.0014943,            0.005161,            0.005161,            0.005161
                 264,            0.036922,            0.012863,           0.0028726,             0.87336,              0.8049,             0.85701,             0.46357,             0.02959,           0.0092789,           0.0015135,           0.0051328,           0.0051328,           0.0051328
                 265,            0.036025,            0.012783,           0.0025991,             0.85817,             0.82349,             0.85749,             0.46684,            0.029254,            0.009182,           0.0014642,           0.0051047,           0.0051047,           0.0051047
                 266,            0.037273,            0.013191,           0.0025341,             0.85527,             0.82021,             0.85587,             0.46313,             0.02972,            0.009143,           0.0015072,           0.0050765,           0.0050765,           0.0050765
                 267,            0.036851,            0.012642,           0.0024306,             0.89561,             0.79283,             0.86012,             0.46966,            0.029469,           0.0091044,           0.0015265,           0.0050484,           0.0050484,           0.0050484
                 268,            0.035388,            0.012531,           0.0023617,             0.88883,              0.8089,             0.86586,             0.46095,             0.02893,           0.0091054,           0.0015746,           0.0050202,           0.0050202,           0.0050202
                 269,            0.035531,            0.012458,           0.0023188,             0.88162,             0.82304,             0.86094,             0.45315,             0.02927,           0.0090729,           0.0015417,           0.0049921,           0.0049921,           0.0049921
                 270,            0.036443,            0.012991,           0.0029598,              0.8828,             0.82401,             0.86995,             0.45917,            0.029105,           0.0090815,           0.0014502,           0.0049641,           0.0049641,           0.0049641
                 271,            0.034847,            0.013139,           0.0023467,              0.9081,             0.81042,              0.8783,             0.46377,             0.02841,           0.0090639,           0.0014045,            0.004936,            0.004936,            0.004936
                 272,            0.035256,             0.01332,           0.0024296,             0.89285,             0.83195,             0.87642,             0.47631,             0.02822,           0.0090464,           0.0014235,            0.004908,            0.004908,            0.004908
                 273,            0.036317,            0.012464,           0.0020938,             0.90421,             0.79657,             0.86824,             0.45883,            0.029581,           0.0093486,           0.0015242,           0.0048799,           0.0048799,           0.0048799
                 274,            0.037173,            0.013417,           0.0027057,             0.86656,             0.83965,             0.86597,             0.46684,             0.03031,           0.0092928,           0.0014702,            0.004852,            0.004852,            0.004852
                 275,             0.03679,            0.012902,           0.0026048,             0.87832,             0.82943,             0.86884,             0.45995,            0.029823,           0.0092279,           0.0014813,            0.004824,            0.004824,            0.004824
                 276,            0.037244,            0.012673,           0.0030423,              0.8707,             0.84365,             0.87307,             0.47001,             0.02941,           0.0092151,           0.0014401,            0.004796,            0.004796,            0.004796
                 277,             0.03546,            0.013109,           0.0023021,             0.85208,             0.84791,             0.87163,             0.47918,            0.028761,           0.0090569,            0.001416,           0.0047681,           0.0047681,           0.0047681
                 278,            0.034093,            0.012051,           0.0026682,             0.88649,             0.82665,             0.86578,             0.47814,             0.02856,           0.0090469,           0.0013725,           0.0047402,           0.0047402,           0.0047402
                 279,              0.0355,            0.013239,           0.0021445,             0.89123,             0.81323,             0.86903,             0.47137,            0.028638,           0.0091284,           0.0013751,           0.0047124,           0.0047124,           0.0047124
                 280,            0.037023,            0.012297,           0.0020546,             0.87831,             0.82515,              0.8739,             0.47797,            0.028657,           0.0091044,           0.0013297,           0.0046846,           0.0046846,           0.0046846
                 281,            0.036525,            0.012836,            0.002164,             0.88571,             0.82328,             0.87378,              0.4842,            0.027759,           0.0089289,           0.0013023,           0.0046568,           0.0046568,           0.0046568
                 282,            0.035147,             0.01292,           0.0022988,              0.9028,             0.82191,             0.87678,             0.47321,            0.027998,           0.0088829,           0.0013106,            0.004629,            0.004629,            0.004629
                 283,            0.034907,            0.011717,           0.0020444,             0.91181,             0.80591,              0.8718,             0.48245,            0.028521,           0.0088896,           0.0013472,           0.0046013,           0.0046013,           0.0046013
                 284,            0.033829,            0.012468,           0.0020174,             0.89449,              0.8334,             0.88335,             0.49206,            0.027738,           0.0088471,           0.0013588,           0.0045736,           0.0045736,           0.0045736
                 285,            0.035921,            0.012254,           0.0022076,              0.8947,             0.82513,             0.87905,             0.48315,            0.028496,            0.008836,           0.0013375,            0.004546,            0.004546,            0.004546
                 286,            0.034379,            0.012514,           0.0023074,             0.91395,             0.81092,             0.88264,             0.50169,              0.0276,           0.0087512,           0.0013466,           0.0045184,           0.0045184,           0.0045184
                 287,            0.035143,            0.012487,           0.0021369,             0.89426,             0.80914,             0.87998,             0.49852,            0.027726,           0.0088306,           0.0013611,           0.0044908,           0.0044908,           0.0044908
                 288,            0.035115,            0.012329,           0.0023311,             0.88014,             0.82918,             0.87688,             0.49721,            0.028112,           0.0088145,           0.0013513,           0.0044632,           0.0044632,           0.0044632
                 289,            0.034958,             0.01283,           0.0022812,             0.88847,             0.82497,             0.87415,              0.4888,            0.028423,           0.0087876,           0.0013639,           0.0044358,           0.0044358,           0.0044358
                 290,             0.03486,            0.011848,           0.0020596,             0.86472,             0.84445,             0.87457,             0.48237,            0.028243,           0.0088633,           0.0013616,           0.0044083,           0.0044083,           0.0044083
                 291,            0.033731,            0.012664,           0.0020594,             0.91167,             0.83726,              0.8907,             0.49857,            0.027376,           0.0088992,            0.001363,           0.0043809,           0.0043809,           0.0043809
                 292,             0.03481,            0.012067,           0.0019556,             0.89715,             0.82343,             0.88238,             0.50783,            0.027659,           0.0088119,           0.0013752,           0.0043535,           0.0043535,           0.0043535
                 293,            0.035324,            0.013546,           0.0024178,             0.90283,             0.82018,             0.88472,             0.51137,            0.027237,           0.0087306,           0.0013672,           0.0043262,           0.0043262,           0.0043262
                 294,            0.034347,            0.011985,           0.0022115,                0.92,             0.83677,             0.89755,             0.50956,            0.027717,           0.0085988,           0.0013223,           0.0042989,           0.0042989,           0.0042989
                 295,            0.033763,            0.012109,           0.0021858,             0.91585,             0.81768,             0.89003,              0.5086,             0.02736,           0.0085539,           0.0013272,           0.0042717,           0.0042717,           0.0042717
                 296,            0.035024,            0.012245,           0.0019531,              0.9144,             0.82432,             0.89315,             0.51454,            0.026977,           0.0085764,           0.0013322,           0.0042445,           0.0042445,           0.0042445
                 297,            0.034034,            0.011747,           0.0026483,             0.90686,             0.84481,             0.89171,             0.50423,            0.026956,           0.0086338,           0.0013572,           0.0042174,           0.0042174,           0.0042174
                 298,            0.034181,            0.012829,            0.002065,             0.88394,             0.86621,             0.89352,             0.51171,            0.027184,           0.0086412,           0.0013674,           0.0041903,           0.0041903,           0.0041903
                 299,            0.033778,            0.013222,           0.0019287,             0.90414,             0.83388,             0.88828,             0.50519,            0.027157,           0.0085952,            0.001345,           0.0041633,           0.0041633,           0.0041633
                 300,             0.03469,            0.012184,           0.0022709,             0.90643,             0.83842,             0.89327,             0.50577,            0.027171,            0.008653,           0.0013383,           0.0041363,           0.0041363,           0.0041363
                 301,             0.03471,            0.012083,           0.0022376,             0.92465,             0.82953,             0.89748,             0.51682,            0.026514,           0.0085449,           0.0012956,           0.0041094,           0.0041094,           0.0041094
                 302,            0.035306,            0.012246,           0.0025961,             0.90921,             0.84102,             0.89401,             0.49968,            0.026751,           0.0085883,            0.001329,           0.0040826,           0.0040826,           0.0040826
                 303,            0.034071,             0.01256,           0.0024986,             0.89215,             0.84906,             0.88809,             0.50598,            0.027075,            0.008676,           0.0012804,           0.0040558,           0.0040558,           0.0040558
                 304,            0.035017,            0.012655,           0.0021661,             0.90876,             0.83049,              0.8862,             0.49887,            0.027635,           0.0087794,            0.001289,            0.004029,            0.004029,            0.004029
                 305,            0.033063,              0.0117,            0.001776,              0.8942,             0.83964,             0.89089,              0.5033,            0.027063,           0.0087116,           0.0013395,           0.0040023,           0.0040023,           0.0040023
                 306,            0.033939,            0.012562,           0.0021684,              0.8979,             0.87024,             0.90461,             0.51257,            0.026614,           0.0086891,           0.0012623,           0.0039757,           0.0039757,           0.0039757
                 307,             0.03412,            0.012188,           0.0020875,             0.88915,              0.8509,             0.89474,             0.50714,            0.026459,           0.0087126,           0.0012972,           0.0039491,           0.0039491,           0.0039491
                 308,            0.031185,            0.013181,            0.001972,             0.88935,             0.86831,              0.9007,             0.51953,            0.026094,           0.0085928,           0.0012948,           0.0039226,           0.0039226,           0.0039226
